DWA_ID,DWA_Title,total_steps,M1_count,M1_share,M2_count,M2_share,M3_count,M3_share,M4_count,M4_share,M5_count,M5_share,M6_count,M6_share,M7_count,M7_share,Noise_count,Noise_share,dominant_macro,dominant_share,macro_diversity,entropy
4.A.3.a.2.I32.D02,Arrange childcare or educational settings to ensure physical safety of children.,6,1,0.1667,0,0.0,0,0.0,1,0.1667,1,0.1667,0,0.0,0,0.0,3,0.5,Noise,0.5,4,1.7925
4.A.4.b.3.I04.D07,Train others on performance techniques.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.3.I05.D05,Teach others to use technology or equipment.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,1,0.1429,1,0.1429,M6,0.7143,3,1.1488
4.A.3.b.6.I08.D28,Maintain logs of production activities.,7,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,0,0.0,0,0.0,2,0.2857,M4,0.7143,2,0.8631
4.A.2.a.2.I01.D07,Verify accuracy of data.,7,1,0.1429,0,0.0,0,0.0,5,0.7143,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.7143,3,1.1488
4.A.3.a.2.I01.D01,Install carpet or flooring.,9,0,0.0,2,0.2222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7778,Noise,0.7778,2,0.7642
4.A.2.b.4.I03.D18,Develop agricultural methods.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7778,2,0.2222,M7,0.7778,2,0.7642
4.A.1.b.3.I01.D08,"Calculate weights, volumes or other characteristics of materials.",9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,7,0.7778,Noise,0.7778,3,0.9864
4.A.1.b.2.I06.D07,Inspect textile products.,7,1,0.1429,3,0.4286,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,M2,0.4286,4,1.8424
4.A.2.a.4.I03.D01,Assess risks to business operations.,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.1.b.2.I07.D02,Inspect safety equipment to ensure proper functioning.,7,1,0.1429,0,0.0,1,0.1429,2,0.2857,2,0.2857,0,0.0,0,0.0,1,0.1429,M4,0.2857,5,2.2359
4.A.4.a.6.I01.D01,Advocate for individual or community needs.,8,0,0.0,0,0.0,0,0.0,1,0.125,4,0.5,0,0.0,0,0.0,3,0.375,M5,0.5,3,1.4056
4.A.4.a.1.I02.D02,"Inform the public about policies, services or procedures.",7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.1.b.2.I01.D02,Administer screening tests to determine abilities or treatment needs.,10,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,8,0.8,0,0.0,0,0.0,M6,0.8,3,0.9219
4.A.3.a.2.I19.D01,Remove parts or components from vehicles.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.4.b.4.I12.D26,Direct energy production or management activities.,7,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,0,0.0,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.3.a.1.I14.D02,Climb equipment or structures to access work areas.,8,1,0.125,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.4.c.3.I03.D07,Distribute incoming mail.,7,5,0.7143,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,M1,0.7143,3,1.1488
4.A.3.a.2.I13.D01,Prepare explosives for detonation.,8,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.3.a.2.I11.D02,Prepare medical instruments or equipment for use.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,2,0.2857,M6,0.7143,2,0.8631
4.A.1.a.1.I16.D04,Research microbiological or chemical processes or structures.,7,0,0.0,1,0.1429,0,0.0,4,0.5714,0,0.0,0,0.0,0,0.0,2,0.2857,M4,0.5714,3,1.3788
4.A.1.a.2.I07.D06,Monitor work areas to provide security.,7,0,0.0,0,0.0,1,0.1429,6,0.8571,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.8571,2,0.5917
4.A.2.b.2.I03.D01,Develop business or market strategies.,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,2,0.25,5,0.625,Noise,0.625,3,1.2988
4.A.2.a.1.I02.D03,Measure effectiveness of business strategies or practices.,7,0,0.0,0,0.0,0,0.0,5,0.7143,1,0.1429,0,0.0,0,0.0,1,0.1429,M4,0.7143,3,1.1488
4.A.3.b.4.I05.D04,Repair parts or assemblies.,9,0,0.0,0,0.0,0,0.0,4,0.4444,1,0.1111,0,0.0,0,0.0,4,0.4444,M4,0.4444,3,1.3921
4.A.2.b.2.I24.D03,Design electronic or computer equipment or instrumentation.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,3,0.375,M7,0.625,2,0.9544
4.A.3.a.2.I16.D02,Install solar energy systems.,9,0,0.0,1,0.1111,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,7,0.7778,Noise,0.7778,3,0.9864
4.A.3.a.2.I06.D05,Adjust fabrics or other materials during garment production.,7,0,0.0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,1.0,1,-0.0
4.A.3.b.6.I03.D05,Prepare analytical reports.,9,1,0.1111,0,0.0,0,0.0,5,0.5556,2,0.2222,0,0.0,0,0.0,1,0.1111,M4,0.5556,4,1.6577
4.A.3.b.6.I16.D03,Write advertising or promotional material.,6,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333,0,0.0,3,0.5,1,0.1667,M7,0.5,3,1.4591
4.A.1.b.2.I10.D07,Examine condition of property or products.,7,0,0.0,1,0.1429,0,0.0,3,0.4286,0,0.0,0,0.0,0,0.0,3,0.4286,M4,0.4286,3,1.4488
4.A.3.a.2.I21.D02,"Apply cleansing or conditioning agents to client hair, scalp, or skin.",9,0,0.0,3,0.3333,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,5,0.5556,Noise,0.5556,3,1.3516
4.A.4.a.6.I03.D02,Demonstrate products to consumers.,7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,6,0.8571,0,0.0,0,0.0,M6,0.8571,2,0.5917
4.A.3.a.3.I10.D02,"Operate communications, transmissions, or broadcasting equipment.",8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.2.a.4.I05.D07,Evaluate environmental or sustainability projects.,8,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,0,0.0,3,0.375,2,0.25,M7,0.375,4,1.9056
4.A.1.a.1.I15.D01,Observe individuals' activities to gather information or compile evidence.,8,0,0.0,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,2,0.9544
4.A.3.b.4.I04.D04,Maintain electronic equipment.,10,0,0.0,0,0.0,0,0.0,6,0.6,3,0.3,0,0.0,0,0.0,1,0.1,M4,0.6,3,1.2955
4.A.4.b.6.I07.D05,"Advise educators on curricula, instructional methods, or policies.",9,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,5,0.5556,0,0.0,3,0.3333,M6,0.5556,3,1.3516
4.A.3.a.3.I05.D02,Operate surveillance equipment to detect suspicious or illegal activities.,8,0,0.0,0,0.0,0,0.0,6,0.75,0,0.0,0,0.0,0,0.0,2,0.25,M4,0.75,2,0.8113
4.A.3.a.2.I01.D04,Assemble structural components.,6,1,0.1667,2,0.3333,1,0.1667,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333,M2,0.3333,4,1.9183
4.A.2.a.4.I11.D04,Analyze business or financial data.,7,0,0.0,0,0.0,0,0.0,4,0.5714,1,0.1429,0,0.0,0,0.0,2,0.2857,M4,0.5714,3,1.3788
4.A.2.b.2.I25.D02,Design costumes or cosmetic effects for characters.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.4.a.6.I02.D05,Sell products or services.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.b.2.I22.D01,Analyze information obtained from news sources.,7,0,0.0,0,0.0,0,0.0,5,0.7143,1,0.1429,0,0.0,0,0.0,1,0.1429,M4,0.7143,3,1.1488
4.A.2.b.1.I01.D01,"Estimate costs of products, services, or materials.",9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,M7,1.0,1,-0.0
4.A.3.a.1.I15.D01,Arrange tables or dining areas.,9,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,2,0.2222,0,0.0,6,0.6667,Noise,0.6667,3,1.2244
4.A.3.a.3.I06.D12,Operate metal or plastic forming equipment.,9,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.3.a.3.I11.D03,Operate grounds maintenance equipment.,8,0,0.0,1,0.125,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,3,1.0613
4.A.1.a.1.I14.D01,Conduct market research.,8,0,0.0,0,0.0,0,0.0,5,0.625,1,0.125,0,0.0,0,0.0,2,0.25,M4,0.625,3,1.2988
4.A.3.b.6.I15.D04,Prepare operational reports.,9,2,0.2222,0,0.0,0,0.0,1,0.1111,2,0.2222,0,0.0,0,0.0,4,0.4444,Noise,0.4444,4,1.8366
4.A.3.a.2.I04.D06,Assemble electromechanical or hydraulic systems.,8,0,0.0,2,0.25,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.5
4.A.1.a.2.I11.D03,Monitor operations to ensure compliance with safety or security policies or regulations.,9,1,0.1111,0,0.0,0,0.0,3,0.3333,4,0.4444,0,0.0,0,0.0,1,0.1111,M5,0.4444,4,1.7527
4.A.3.b.1.I02.D02,Create electronic data backup to prevent loss of information.,7,1,0.1429,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,0,0.0,2,0.2857,M5,0.5714,3,1.3788
4.A.3.a.2.I37.D07,Store items.,8,5,0.625,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,M1,0.625,3,1.2988
4.A.2.a.4.I12.D04,Analyze test or validation data.,7,0,0.0,0,0.0,0,0.0,6,0.8571,1,0.1429,0,0.0,0,0.0,0,0.0,M4,0.8571,2,0.5917
4.A.3.b.4.I01.D04,Repair structural components.,10,0,0.0,4,0.4,0,0.0,1,0.1,2,0.2,0,0.0,0,0.0,3,0.3,M2,0.4,4,1.8464
4.A.1.b.3.I02.D03,Estimate maintenance service requirements or costs.,7,0,0.0,0,0.0,0,0.0,2,0.2857,2,0.2857,0,0.0,2,0.2857,1,0.1429,M4,0.2857,4,1.9502
4.A.4.c.3.I03.D01,Distribute instructional or library materials.,8,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,2,0.25,M1,0.5,3,1.5
4.A.3.a.2.I33.D01,Treat facilities to eliminate pests.,9,1,0.1111,0,0.0,0,0.0,2,0.2222,0,0.0,0,0.0,0,0.0,6,0.6667,Noise,0.6667,3,1.2244
4.A.3.a.1.I03.D15,Clean tools or equipment.,8,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,M2,0.875,2,0.5436
4.A.4.b.6.I08.D04,Advise others on legal or regulatory compliance matters.,7,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,0,0.0,1,0.1429,M5,0.8571,2,0.5917
4.A.3.a.2.I09.D03,Adjust equipment controls to regulate flow of production materials or products.,6,0,0.0,0,0.0,0,0.0,1,0.1667,0,0.0,0,0.0,0,0.0,5,0.8333,Noise,0.8333,2,0.65
4.A.4.a.3.I03.D08,Provide customers with general information or assistance.,8,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,M6,0.875,2,0.5436
4.A.4.c.1.I04.D04,Issue certificates or licenses.,9,8,0.8889,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,M1,0.8889,2,0.5033
4.A.2.a.4.I05.D08,Analyze costs and benefits of proposed designs or projects.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,2,0.25,4,0.5,Noise,0.5,4,1.75
4.A.2.b.4.I03.D12,Develop new or advanced products or production methods.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,Noise,1.0,1,-0.0
4.A.3.a.2.I04.D13,Install gauges or controls.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.1.a.2.I04.D02,Time vehicle speed or traffic-control equipment operation.,8,5,0.625,0,0.0,0,0.0,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.625,2,0.9544
4.A.3.a.1.I01.D06,Prepare materials or solutions for animal or plant use.,8,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,M2,0.875,2,0.5436
4.A.2.a.1.I03.D02,Administer tests to assess educational needs or progress.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.b.2.I01.D02,Develop medical treatment plans.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.b.2.I06.D11,Inspect items for damage or defects.,8,1,0.125,2,0.25,1,0.125,1,0.125,1,0.125,0,0.0,0,0.0,2,0.25,M2,0.25,6,2.5
4.A.3.b.4.I06.D01,Replace worn equipment components.,9,1,0.1111,0,0.0,0,0.0,5,0.5556,1,0.1111,0,0.0,0,0.0,2,0.2222,M4,0.5556,4,1.6577
4.A.3.a.2.I10.D01,Train animals.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.4.I06.D11,Coordinate cross-disciplinary research programs.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333,2,0.3333,2,0.3333,M6,0.3333,3,1.585
4.A.3.b.6.I13.D03,Prepare documentation for permits or licenses.,8,4,0.5,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,0,0.0,3,0.375,M1,0.5,3,1.4056
4.A.2.b.1.I08.D09,Estimate material requirements for production.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714,3,0.4286,M7,0.5714,2,0.9852
4.A.4.c.1.I05.D02,Prepare outgoing mail.,10,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.2.a.3.I02.D03,Conduct environmental audits.,10,1,0.1,1,0.1,0,0.0,3,0.3,0,0.0,1,0.1,0,0.0,4,0.4,Noise,0.4,5,2.0464
4.A.3.a.2.I30.D03,"Drill holes in parts, equipment, or materials.",9,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.2.b.4.I02.D01,Draft legislation or regulations.,8,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,1,0.125,M5,0.875,2,0.5436
4.A.3.a.1.I11.D09,Confiscate prohibited or dangerous items.,8,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,M4,1.0,1,-0.0
4.A.4.a.5.I10.D06,Assist passengers during vehicle boarding.,7,5,0.7143,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,1,0.1429,M1,0.7143,3,1.1488
4.A.3.a.1.I03.D17,Decontaminate equipment or sites to remove hazardous or toxic substances.,10,2,0.2,4,0.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,M2,0.4,3,1.5219
4.A.3.a.2.I13.D09,Prepare materials for processing.,7,2,0.2857,2,0.2857,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,2,0.2857,M1,0.2857,4,1.9502
4.A.3.a.2.I13.D05,Heat material or workpieces to prepare for or complete production.,7,1,0.1429,1,0.1429,0,0.0,3,0.4286,0,0.0,0,0.0,1,0.1429,1,0.1429,M4,0.4286,5,2.1281
4.A.2.b.4.I03.D09,Develop computer or information security policies or procedures.,8,0,0.0,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,1,0.125,M5,0.875,2,0.5436
4.A.2.b.2.I14.D06,Design control systems for mechanical or other equipment.,8,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,1,0.125,5,0.625,Noise,0.625,3,1.2988
4.A.3.a.1.I11.D02,Block physical access to restricted areas.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,Noise,1.0,1,-0.0
4.A.1.a.1.I03.D01,Collect evidence for legal proceedings.,8,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,1,0.125,M4,0.875,2,0.5436
4.A.1.b.2.I06.D16,Inspected printed materials or other images to verify quality.,8,0,0.0,2,0.25,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,3,1.2988
4.A.4.b.6.I04.D02,Provide technical support for software maintenance or use.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,0,0.0,1,0.1111,M6,0.8889,2,0.5033
4.A.3.a.1.I09.D03,Clean medical equipment or facilities.,9,1,0.1111,7,0.7778,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,M2,0.7778,3,0.9864
4.A.4.c.3.I07.D03,Inventory medical supplies or equipment.,9,6,0.6667,0,0.0,2,0.2222,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,M1,0.6667,3,1.2244
4.A.4.b.5.I02.D03,Encourage students.,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.a.3.I02.D05,Provide technical information or assistance to public.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,4,0.5714,Noise,0.5714,2,0.9852
4.A.2.a.1.I04.D06,"Evaluate performance of applicants, trainees, or employees.",7,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.2.b.2.I02.D01,Develop software or computer applications.,9,0,0.0,0,0.0,0,0.0,1,0.1111,1,0.1111,0,0.0,4,0.4444,3,0.3333,M7,0.4444,4,1.7527
4.A.3.a.2.I09.D01,Adjust tuning or functioning of musical instruments.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,Noise,1.0,1,-0.0
4.A.2.a.2.I01.D04,Review accuracy of sales or other transactions.,8,1,0.125,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,3,0.375,M4,0.5,3,1.4056
4.A.4.a.7.I02.D11,Negotiate project specifications.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6667,1,0.1667,1,0.1667,M6,0.6667,3,1.2516
4.A.4.a.2.I09.D08,Consult with others regarding safety or health equipment or facilities.,8,0,0.0,0,0.0,0,0.0,2,0.25,4,0.5,0,0.0,0,0.0,2,0.25,M5,0.5,3,1.5
4.A.2.a.4.I06.D01,Analyze health-related data.,7,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,2,0.2857,0,0.0,1,0.1429,M4,0.5714,3,1.3788
4.A.2.b.2.I12.D03,Develop content for sales presentations or other materials.,8,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,4,0.5,0,0.0,3,0.375,M6,0.5,3,1.4056
4.A.3.b.4.I08.D05,Service vehicles to maintain functionality.,7,2,0.2857,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,1,0.1429,M4,0.4286,4,1.8424
4.A.4.a.2.I03.D07,"Discuss performance, complaints, or violations with supervisors.",6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,Noise,1.0,1,-0.0
4.A.3.b.6.I05.D02,Record crime or accident scene evidence with video or still cameras.,7,1,0.1429,0,0.0,0,0.0,4,0.5714,0,0.0,0,0.0,0,0.0,2,0.2857,M4,0.5714,3,1.3788
4.A.3.a.1.I13.D01,Transport clients to appointments.,9,5,0.5556,0,0.0,0,0.0,1,0.1111,0,0.0,3,0.3333,0,0.0,0,0.0,M1,0.5556,3,1.3516
4.A.4.b.4.I01.D09,Supervise activities of other legal personnel.,8,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,4,0.5,0,0.0,2,0.25,M6,0.5,4,1.75
4.A.3.a.4.I01.D04,Follow safety procedures for vehicle operation.,8,5,0.625,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,1,0.125,M1,0.625,3,1.2988
4.A.1.a.2.I10.D03,Monitor computer system performance to ensure proper operation.,8,0,0.0,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,1,0.125,M4,0.875,2,0.5436
4.A.3.a.4.I01.D11,Pilot aircraft.,10,9,0.9,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.9,2,0.469
4.A.4.b.4.I12.D25,Direct maintenance and repair activities in green energy production facilities.,8,0,0.0,1,0.125,0,0.0,2,0.25,1,0.125,0,0.0,0,0.0,4,0.5,Noise,0.5,4,1.75
4.A.1.b.2.I08.D01,Test computer hardware performance.,8,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,M4,1.0,1,-0.0
4.A.2.b.2.I18.D07,Create construction or installation diagrams.,7,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,0,0.0,1,0.1429,3,0.4286,M4,0.4286,3,1.4488
4.A.3.a.2.I33.D05,Apply chemical solutions to plants to protect against disease or insects or to enhance growth.,10,1,0.1,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,Noise,0.6,4,1.571
4.A.2.a.2.I01.D05,Verify accuracy of financial information.,7,1,0.1429,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,2,0.2857,M4,0.4286,4,1.8424
4.A.4.a.3.I02.D06,Explain project details to the general public.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5556,1,0.1111,3,0.3333,M6,0.5556,3,1.3516
4.A.3.a.3.I06.D08,Operate mixing equipment.,10,1,0.1,7,0.7,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,M2,0.7,4,1.3568
4.A.3.b.1.I05.D01,Operate computers or computerized equipment.,8,2,0.25,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,4,0.5,Noise,0.5,3,1.5
4.A.2.a.2.I03.D02,Compile technical information or documentation.,9,1,0.1111,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,1,0.1111,6,0.6667,Noise,0.6667,4,1.4466
4.A.1.b.2.I03.D03,Analyze test results.,8,0,0.0,0,0.0,0,0.0,4,0.5,2,0.25,0,0.0,0,0.0,2,0.25,M4,0.5,3,1.5
4.A.3.a.2.I04.D01,"Install parts, assemblies, or attachments in transportation or material handling equipment.",10,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,2,0.7219
4.A.3.a.3.I04.D02,Create advanced digital images of patients using computer imaging systems.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.4.I06.D05,Direct scientific activities.,7,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,2,0.2857,0,0.0,3,0.4286,Noise,0.4286,4,1.8424
4.A.4.a.6.I03.D11,"Model cosmetics, clothing, or accessories.",7,0,0.0,0,0.0,2,0.2857,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.3.a.2.I09.D09,Adjust settings or positions of medical equipment.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5714,0,0.0,3,0.4286,M6,0.5714,2,0.9852
4.A.2.b.2.I23.D05,Plan biological research.,7,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,0,0.0,0,0.0,4,0.5714,Noise,0.5714,2,0.9852
4.A.3.a.4.I01.D01,Operate ships or other watercraft.,8,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.4.a.2.I03.D13,Confer with managers to make operational decisions.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.1.a.1.I04.D04,Gather financial records.,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,3,1.2988
4.A.3.a.2.I45.D01,Apply decorative masonry finishes.,9,0,0.0,2,0.2222,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7778,Noise,0.7778,2,0.7642
4.A.1.b.2.I08.D03,Test software performance.,7,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.8571,2,0.5917
4.A.1.a.1.I06.D02,Gather information about work conditions or locations.,9,1,0.1111,0,0.0,0,0.0,3,0.3333,1,0.1111,0,0.0,0,0.0,4,0.4444,Noise,0.4444,4,1.7527
4.A.4.b.6.I02.D02,Advise customers on technical or procedural issues.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,1,0.1429,M6,0.8571,2,0.5917
4.A.4.b.4.I12.D20,Coordinate logistics for productions or events.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,0,0.0,4,0.4,M6,0.6,2,0.971
4.A.3.a.1.I03.D08,Sterilize food cooking or processing equipment.,9,0,0.0,5,0.5556,0,0.0,2,0.2222,0,0.0,0,0.0,0,0.0,2,0.2222,M2,0.5556,3,1.4355
4.A.2.b.1.I02.D02,Troubleshoot equipment or systems operation problems.,8,0,0.0,0,0.0,0,0.0,4,0.5,1,0.125,0,0.0,0,0.0,3,0.375,M4,0.5,3,1.4056
4.A.3.a.2.I35.D04,Braze metal parts or components.,9,0,0.0,3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6667,Noise,0.6667,2,0.9183
4.A.3.a.1.I17.D06,"Plant crops, trees, or other plants.",9,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.1.b.2.I07.D11,Inspect equipment or systems.,7,0,0.0,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,3,0.4286,M4,0.4286,3,1.4488
4.A.2.b.2.I15.D09,Develop educational or training programs.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,0,0.0,1,0.1429,M6,0.8571,2,0.5917
