DWA_ID,DWA_Title,analysis_group,Eloundou_task,AIOE,FreyOsborne
4.A.3.a.2.I30.D03,"Drill holes in parts, equipment, or materials.",Noise,0.0,-0.8541605681818182,0.7635
4.A.2.b.4.I02.D01,Draft legislation or regulations.,M5,0.5,1.3315145,0.025
4.A.3.a.1.I11.D09,Confiscate prohibited or dangerous items.,M4,0.1428571428571428,-0.5726514333333333,0.3453333333333333
4.A.4.a.5.I10.D06,Assist passengers during vehicle boarding.,M1,0.0625,-0.6575774333333334,0.6566666666666666
4.A.3.a.1.I03.D17,Decontaminate equipment or sites to remove hazardous or toxic substances.,M2,0.0,-0.67545978,0.5974999999999999
4.A.3.a.2.I13.D09,Prepare materials for processing.,mixed_dwa,0.0,-0.2381028,0.550125
4.A.3.a.2.I13.D05,Heat material or workpieces to prepare for or complete production.,M4,0.0833333333333333,-0.99715123,0.828
4.A.2.b.4.I03.D09,Develop computer or information security policies or procedures.,M5,0.5227272727272727,1.449538,0.3285
4.A.2.b.2.I14.D06,Design control systems for mechanical or other equipment.,Noise,0.5,1.065084,0.0355
4.A.3.a.1.I11.D02,Block physical access to restricted areas.,Noise,0.0,-0.37264525,0.5456
4.A.1.a.1.I03.D01,Collect evidence for legal proceedings.,M4,0.4166666666666667,0.99610124,0.5199444444444444
4.A.1.b.2.I06.D16,Inspected printed materials or other images to verify quality.,Noise,0.6041666666666666,-0.3815020833333333,0.7874833333333333
4.A.4.b.6.I04.D02,Provide technical support for software maintenance or use.,M6,0.5,,
4.A.3.a.1.I09.D03,Clean medical equipment or facilities.,M2,0.0535714285714285,-0.124862175,0.2523571428571428
4.A.4.c.3.I07.D03,Inventory medical supplies or equipment.,M1,0.4615384615384615,-0.4372777499999999,0.4551111111111111
4.A.4.b.5.I02.D03,Encourage students.,M6,0.1428571428571428,0.6209561100000001,0.115125
4.A.4.a.3.I02.D05,Provide technical information or assistance to public.,Noise,0.5,0.8371549625,0.183625
4.A.2.a.1.I04.D06,"Evaluate performance of applicants, trainees, or employees.",Noise,0.4,0.2074797999999999,0.4105
4.A.2.b.2.I02.D01,Develop software or computer applications.,M7,0.5,0.7517486,0.2354444444444444
4.A.3.a.2.I09.D01,Adjust tuning or functioning of musical instruments.,Noise,0.0714285714285714,-0.5306271,0.91
4.A.2.a.2.I01.D04,Review accuracy of sales or other transactions.,M4,0.6,0.9242861,0.6839999999999999
4.A.4.a.7.I02.D11,Negotiate project specifications.,M6,0.3125,1.0271818333333331,0.2993333333333333
4.A.4.a.2.I09.D08,Consult with others regarding safety or health equipment or facilities.,M5,0.375,0.5058363499999999,0.0055
4.A.2.a.4.I06.D01,Analyze health-related data.,M4,0.6071428571428571,1.25798925,0.27275
4.A.2.b.2.I12.D03,Develop content for sales presentations or other materials.,M6,0.5576923076923077,0.8852913857142857,0.4863
4.A.3.b.4.I08.D05,Service vehicles to maintain functionality.,M4,0.0,-1.0510780222222222,0.701111111111111
4.A.4.a.2.I03.D07,"Discuss performance, complaints, or violations with supervisors.",Noise,0.4,-0.2640167599999999,0.8066666666666666
4.A.3.b.6.I05.D02,Record crime or accident scene evidence with video or still cameras.,M4,0.45,0.11890614,0.3136
4.A.3.a.1.I13.D01,Transport clients to appointments.,M1,0.0,0.2511742,0.13
4.A.4.b.4.I01.D09,Supervise activities of other legal personnel.,M6,0.25,1.4294166666666666,0.035
4.A.3.a.4.I01.D04,Follow safety procedures for vehicle operation.,M1,0.475,-0.882975375,0.7125
4.A.1.a.2.I10.D03,Monitor computer system performance to ensure proper operation.,M4,0.5,,
4.A.3.a.4.I01.D11,Pilot aircraft.,M1,0.6666666666666666,-0.0219955,0.585
4.A.4.b.4.I12.D25,Direct maintenance and repair activities in green energy production facilities.,Noise,0.3928571428571428,0.5998876799999999,0.074
4.A.1.b.2.I08.D01,Test computer hardware performance.,M4,0.4642857142857143,,
4.A.2.b.2.I18.D07,Create construction or installation diagrams.,M4,0.4375,-0.9818232714285714,0.472
4.A.3.a.2.I33.D05,Apply chemical solutions to plants to protect against disease or insects or to enhance growth.,Noise,0.0,-1.1046805000000002,0.87
4.A.2.a.2.I01.D05,Verify accuracy of financial information.,M4,0.5833333333333334,1.3189735,0.622
4.A.4.a.3.I02.D06,Explain project details to the general public.,M6,0.5357142857142857,0.8343476857142857,0.2094285714285714
4.A.3.a.3.I06.D08,Operate mixing equipment.,M2,0.0909090909090909,-0.8060970166666666,0.8083333333333332
4.A.3.b.1.I05.D01,Operate computers or computerized equipment.,Noise,0.6833333333333333,0.1725048769230769,0.71625
4.A.2.a.2.I03.D02,Compile technical information or documentation.,Noise,0.625,0.6551479142857143,0.426
4.A.1.b.2.I03.D03,Analyze test results.,M4,0.7,-0.1261214999999999,0.7859999999999999
4.A.3.a.2.I04.D01,"Install parts, assemblies, or attachments in transportation or material handling equipment.",Noise,0.0,-1.0617420333333334,0.6901111111111111
4.A.3.a.3.I04.D02,Create advanced digital images of patients using computer imaging systems.,M6,0.6,-0.13487335,0.24
4.A.4.b.4.I06.D05,Direct scientific activities.,Noise,0.4642857142857143,1.1670149,0.06674
4.A.4.a.6.I03.D11,"Model cosmetics, clothing, or accessories.",Noise,0.1666666666666666,-0.4992278999999999,0.745
4.A.3.a.2.I09.D09,Adjust settings or positions of medical equipment.,M6,0.4166666666666667,-0.16115529,0.228
4.A.2.b.2.I23.D05,Plan biological research.,Noise,0.4583333333333333,1.01073155,0.0915833333333333
4.A.3.a.4.I01.D01,Operate ships or other watercraft.,M1,0.475,-0.692728,0.4862
4.A.4.a.2.I03.D13,Confer with managers to make operational decisions.,Noise,0.15,-1.0752297666666666,0.57
4.A.1.a.1.I04.D04,Gather financial records.,Noise,0.6428571428571429,1.3781866,0.8320000000000001
4.A.3.a.2.I45.D01,Apply decorative masonry finishes.,Noise,0.0,-1.61290975,0.9025
4.A.1.b.2.I08.D03,Test software performance.,M4,0.5113636363636364,,
4.A.1.a.1.I06.D02,Gather information about work conditions or locations.,Noise,0.40625,-1.0629767,0.715
4.A.4.b.6.I02.D02,Advise customers on technical or procedural issues.,M6,0.5,1.026492925,0.0765
4.A.4.b.4.I12.D20,Coordinate logistics for productions or events.,M6,0.4761904761904761,0.5816042357142858,0.1460384615384615
4.A.3.a.1.I03.D08,Sterilize food cooking or processing equipment.,M2,0.0,-0.66361375,0.7875
4.A.2.b.1.I02.D02,Troubleshoot equipment or systems operation problems.,M4,0.3928571428571428,-0.6433608307692308,0.5876454545454546
4.A.3.a.2.I35.D04,Braze metal parts or components.,Noise,0.0,-0.8987716,0.73
4.A.3.a.1.I17.D06,"Plant crops, trees, or other plants.",Noise,0.0,-1.270236666666667,0.87
4.A.1.b.2.I07.D11,Inspect equipment or systems.,M4,0.5,0.6168823888888889,0.3051111111111111
4.A.2.b.2.I15.D09,Develop educational or training programs.,M6,0.4285714285714285,-0.154585125,0.06125
4.A.4.b.6.I07.D06,Advise others on career or personal development.,M6,0.3125,1.2448934285714286,0.008775
4.A.2.a.1.I03.D03,Prepare tests.,M4,0.5,1.1684184186046511,0.1034444444444444
4.A.1.a.2.I07.D12,Patrol natural areas to ensure safety or enforce regulations.,Noise,0.2,-0.61625,0.296
4.A.4.a.7.I02.D03,Negotiate labor disputes.,Noise,0.1666666666666666,1.1473425666666668,0.5718333333333333
4.A.3.a.1.I06.D03,Load or unload materials used in construction or extraction.,M1,0.0,-1.4153195875,0.7112499999999999
4.A.4.b.4.I11.D06,Manage outreach activities.,M7,0.3125,1.01911196,0.0368
4.A.3.b.1.I03.D01,Install computer software.,Noise,0.5147058823529411,1.3619910000000002,0.5700000000000001
4.A.4.b.6.I07.D03,Discuss child development and behavior with parents or guardians.,M6,0.2,-0.3834794,0.084
4.A.4.a.1.I04.D01,Educate clients on financial planning topics.,M6,0.5833333333333334,1.390623,0.5333333333333333
4.A.4.a.8.I01.D03,Perform music for the public.,M6,0.5892857142857143,0.07754385,
4.A.1.a.2.I03.D05,Monitor financial indicators.,M4,0.5416666666666666,1.3561882,0.20575
4.A.3.a.2.I19.D07,Dismantle heavy equipment or machinery.,Noise,0.0,-1.0782581,0.71
4.A.3.a.2.I20.D07,Install home appliances.,Noise,0.0,-0.989238275,0.6224999999999999
4.A.3.b.4.I04.D06,Maintain computer equipment or software.,M4,0.4318181818181818,0.835126775,0.5025
4.A.4.a.5.I03.D09,Administer blood or other fluids intravenously.,M6,0.2083333333333333,0.2015133,0.14
4.A.4.a.5.I07.D04,Implement advanced life support techniques.,M6,0.0833333333333333,-0.28502058,0.1815
4.A.2.a.4.I02.D04,Analyze market conditions or trends.,M4,0.5666666666666667,1.2924836818181815,0.4343888888888889
4.A.4.b.4.I01.D14,Supervise patient care personnel.,M6,0.277027027027027,0.0630102052631579,0.1078571428571428
4.A.2.a.4.I12.D05,Analyze test or performance data to assess equipment operation.,M4,0.5,-0.5199892428571429,0.4914285714285714
4.A.3.a.2.I46.D12,Set up production or processing equipment.,Noise,,,
4.A.4.a.8.I01.D06,Perform dances.,M6,0.0,-2.669758,
4.A.4.a.5.I05.D04,Assist others during emergencies.,M4,0.0357142857142857,-0.4074930999999999,0.542
4.A.3.a.1.I04.D02,Apply protective coverings to objects or surfaces near work areas.,Noise,0.0,-0.9878478166666668,0.826
4.A.4.b.4.I04.D03,"Direct activities of agricultural, forestry, or fishery employees.",Noise,0.2083333333333333,-0.8425144250000001,0.3085
4.A.1.a.2.I01.D14,Monitor equipment fluid levels.,Noise,0.25,-0.4188045999999999,0.8166666666666668
4.A.1.b.3.I04.D04,Survey land or bodies of water to measure or determine features.,M1,0.4264705882352941,0.4841033222222222,0.4632222222222222
4.A.2.b.1.I03.D02,Authorize financial actions.,Noise,0.6875,0.78488402,0.57175
4.A.3.a.2.I01.D11,Install trim or paneling.,M2,0.0,-1.57573,0.7833333333333333
4.A.1.b.2.I06.D10,Inspect medical or dental assistive devices.,M4,0.25,-0.2468166,0.71
4.A.1.a.1.I17.D02,Obtain copyrights or other legal permissions.,Noise,0.7,0.77495786,0.0348
4.A.1.b.2.I05.D14,Inspect facilities for cleanliness.,mixed_dwa,0.1,-0.4100341249999999,0.67
4.A.3.a.1.I11.D10,Enforce rules or regulations.,Noise,0.2692307692307692,-0.3346679222222222,0.2857888888888888
4.A.4.b.6.I03.D02,Advise others regarding green practices or environmental concerns.,M7,0.5,1.07193332,0.1103999999999999
4.A.2.b.4.I01.D05,Establish business management methods.,M5,0.5,1.39256125,0.5499999999999999
4.A.1.a.2.I11.D07,Evaluate personnel practices to ensure adherence to regulations.,Noise,0.4791666666666667,1.1310015,0.08
4.A.4.a.2.I13.D03,Confer with clients to determine needs.,M6,0.3269230769230769,0.519493325,0.2452916666666666
4.A.4.b.4.I06.D07,Manage information technology projects or system activities.,Noise,0.4852941176470588,1.341258,0.92
4.A.2.b.1.I08.D14,Estimate construction project labor requirements.,M7,0.5,-0.94207992,0.4679999999999999
4.A.4.a.1.I02.D03,Communicate organizational policies and procedures.,M6,0.53125,0.9010423363636364,0.13455
4.A.2.a.4.I05.D06,Analyze design or requirements information for mechanical equipment or systems.,mixed_dwa,0.53125,1.0005796285714286,0.1287142857142857
4.A.3.a.3.I05.D01,"Operate control consoles for sound, lighting or video.",M6,0.5681818181818182,0.47403238,0.3084
4.A.2.b.6.I02.D04,Plan flight operations.,M1,0.5714285714285714,0.312144,0.3874999999999999
4.A.1.b.2.I04.D05,Inspect aircraft or aircraft components.,mixed_dwa,0.34375,-0.333668525,0.495
4.A.3.a.2.I06.D02,Mount attachments or tools onto production equipment.,mixed_dwa,0.0,-1.0064476942857143,0.864
4.A.2.b.6.I02.D03,Plan work operations.,Noise,0.46875,0.0277248999999999,0.5419999999999999
4.A.4.a.2.I10.D03,Signal equipment operators to indicate proper equipment positioning.,M1,0.0,-1.4969598285714285,0.79
4.A.3.a.1.I03.D04,Clean equipment or supplies.,M2,0.0,-1.19766006,0.62
4.A.2.b.2.I18.D19,Create maps.,M4,0.609375,0.557191125,0.520125
4.A.4.a.5.I03.D03,Administer anesthetics or sedatives to control pain.,M6,0.125,0.0033483428571428,0.04425
4.A.3.b.6.I10.D02,Maintain records of sales or other business transactions.,M6,0.75,0.565261975,0.5495916666666667
4.A.3.a.1.I06.D06,Load materials or equipment.,Noise,0.125,-0.49578346,0.912
4.A.2.b.6.I02.D02,Plan work procedures.,M7,0.4722222222222222,-0.6947165777777777,0.4825555555555555
4.A.4.b.3.I04.D21,Train staff members in social services skills.,M6,0.2857142857142857,1.08871645,0.02165
4.A.2.b.1.I08.D12,Estimate materials requirements for projects.,M7,0.475,-1.3310228444444443,0.6822222222222222
4.A.3.a.2.I03.D04,Add garnishes to food.,M2,0.0,-1.43758915,0.925
4.A.4.a.2.I08.D08,Report maintenance or equipment problems to appropriate personnel.,Noise,0.3888888888888889,0.3038405375,0.72675
4.A.2.a.4.I07.D07,Analyze logistics processes.,Noise,0.5,1.297303,0.012
4.A.4.a.2.I03.D18,Confer with others to conduct or arrange operational activities.,Noise,0.3571428571428571,0.4284325666666667,0.2543833333333333
4.A.4.b.6.I06.D04,"Advise athletes, coaches, or trainers on exercise regimens, nutrition, or equipment use.",Noise,0.3333333333333333,-0.0824865333333333,0.01005
4.A.2.b.2.I07.D03,Develop specifications or procedures for website development or maintenance.,Noise,0.5,1.426757,0.61
4.A.2.a.3.I01.D04,Review documents or materials for compliance with policies or regulations.,M5,0.640625,0.42206316,0.3724923076923077
4.A.4.a.2.I04.D06,Confer with coworkers to resolve equipment problems.,Noise,0.34375,-0.79671594,0.658
4.A.4.a.2.I09.D07,Collaborate with others to determine design specifications or details.,Noise,0.4047619047619047,1.218475,0.3125
4.A.1.a.1.I19.D02,Collect information about community health needs.,Noise,0.5,0.8377747249999999,0.0247499999999999
4.A.2.b.1.I08.D02,Identify information technology project resource requirements.,M7,0.46875,,
4.A.2.a.4.I01.D06,Analyze Geographic Information Systems (GIS) data for use in green applications.,M4,0.5,,
4.A.3.a.2.I04.D05,"Assemble machine tools, parts, or fixtures.",Noise,0.0,-0.8129538142857143,0.8214285714285714
4.A.3.a.1.I10.D02,"Move equipment, supplies or food to required locations.",M1,0.0,-1.25104158,0.8480000000000001
4.A.3.a.1.I01.D02,Mix ingredients to create specific finishes.,M2,0.0,-0.6729621,0.8414285714285714
4.A.4.a.1.I02.D06,"Communicate with clients about products, procedures, and policies.",M6,0.3541666666666667,-0.7766443999999999,0.6814285714285714
4.A.1.a.2.I11.D04,Monitor organizational compliance with regulations.,Noise,0.5,0.83265955,0.2401249999999999
4.A.2.a.4.I09.D02,Analyze environmental regulations to ensure organizational compliance.,M5,0.5,0.8978480000000001,0.0573333333333333
4.A.1.a.1.I23.D08,"Interview clients to gather information about their backgrounds, needs, or progress.",M6,0.2727272727272727,0.9484906111111112,0.0624428571428571
4.A.2.a.4.I06.D04,Analyze medical data to determine cause of death.,Noise,0.25,-0.0749958,0.038
4.A.4.c.3.I07.D02,Inventory materials or equipment.,M1,0.25,-0.332225475,0.7849999999999999
4.A.2.a.4.I07.D12,Analyze data to inform operational decisions or activities.,M4,0.4886363636363636,0.8932665266666666,0.1108066666666666
4.A.4.b.6.I10.D06,Counsel clients on mental health or personal achievement.,M6,0.2115384615384615,1.394061,0.0068666666666666
4.A.2.b.3.I01.D13,"Conduct research to inform art, designs, or other work.",M4,0.5208333333333334,0.6944160692307692,0.0712916666666666
4.A.1.a.2.I02.D06,Monitor construction operations.,Noise,0.2222222222222222,-0.5247809999999999,0.6916666666666668
4.A.2.a.2.I01.D11,Check quality of diagnostic images.,M6,0.625,-0.3143332,
4.A.4.a.5.I11.D05,Assist healthcare practitioners during examinations or treatments.,M6,0.2222222222222222,-0.0957368916666666,0.233
4.A.2.b.2.I19.D02,Maintain contingency plans for disaster recovery.,Noise,0.5,1.284927,0.18
4.A.2.a.1.I07.D01,"Assess the cost effectiveness of products, projects, or services.",Noise,0.5357142857142857,1.0720091,0.3544
4.A.4.b.4.I04.D02,Manage agricultural or forestry operations.,Noise,0.2875,-0.0865727,0.0237
4.A.1.a.2.I07.D02,Monitor access or flow of people to prevent problems.,M4,0.375,-0.533940325,0.476
4.A.3.a.3.I06.D11,Operate equipment to print images or bind printed images together.,Noise,0.0625,-0.77286575,0.965
4.A.4.c.3.I06.D02,Control prescription refills or authorizations.,M6,0.6666666666666666,-0.2596853666666667,0.6266666666666666
4.A.1.a.1.I20.D04,Conduct research to gain information about products or processes.,M4,0.475,0.8937961714285715,0.1998571428571428
4.A.2.b.2.I04.D01,Create new recipes or food presentations.,M2,0.5416666666666666,-0.1390295166666666,0.3578166666666666
4.A.4.c.2.I02.D02,Administer compensation or benefits programs.,Noise,0.5,1.3698361666666663,0.4808999999999999
4.A.1.a.1.I03.D06,Conduct hearings to investigate legal issues.,M4,0.3928571428571428,1.40926175,0.0375
4.A.2.b.1.I08.D01,Estimate technical or resource requirements for development or production projects.,M7,0.5972222222222222,0.7840709769230769,0.3093076923076923
4.A.3.a.2.I44.D02,Capture or kill animals.,Noise,0.0,,
4.A.4.a.2.I06.D05,"Discuss business strategies, practices, or policies with managers.",Noise,0.45,1.33520735,0.4936666666666666
4.A.2.a.3.I03.D02,Examine financial records.,M4,0.6739130434782609,1.2586200833333334,0.7309090909090908
4.A.1.b.2.I04.D02,Inspect mechanical components of vehicles to identify problems.,Noise,0.1739130434782608,-0.8949779,0.71
4.A.3.a.1.I08.D06,Clean objects.,M2,0.0,0.1384844166666666,0.4366166666666666
4.A.3.a.2.I40.D02,Remove workpieces from molds.,M2,0.0,-1.119643816666667,0.8816666666666667
4.A.1.b.2.I07.D01,Inspect equipment or tools to be used in construction or excavation.,M4,0.1818181818181818,-0.9784672333333332,0.68
4.A.4.a.5.I12.D05,Treat animal injuries or illnesses.,Noise,0.0625,-0.676726025,0.5193333333333333
4.A.3.a.1.I08.D02,Clean fabrics or apparel.,M2,0.0,-0.9162871333333332,0.6166666666666667
4.A.4.b.3.I04.D19,Train transportation or material moving personnel.,M6,0.3214285714285714,0.312144,0.3874999999999999
4.A.2.a.1.I07.D06,Assess database performance.,M4,0.5714285714285714,,
4.A.1.a.1.I17.D03,Obtain written authorization to perform activities.,Noise,0.25,-0.5513603571428571,0.6711571428571429
4.A.3.a.2.I01.D13,Install building fixtures.,Noise,0.0,-1.3905904333333334,0.78
4.A.3.a.2.I45.D04,Apply decorative coloring to photographs or printed materials.,Noise,0.75,-0.3615806,0.99
4.A.4.a.2.I13.D02,Confer with clients to exchange information.,M6,0.4285714285714285,0.9829824,0.198
4.A.2.a.4.I07.D03,"Analyze operational data to evaluate operations, processes or products.",M4,0.5166666666666667,0.7178111916666667,0.1794166666666666
